,francise_name,address,TEL
1978,인천갈산점,인천 부평구 주부토로 223 104호,032-505-3632
1979,인천향촌점,인천 남동구 만수서로 60 105호,032-465-0997
1980,양산대동점,경남 양산시 양주로 156 123동 127호,055-388-0864
1981,광주월곡점,광주 광산구 사암로 277 (월곡동),NULL
1982,창원소계점,"경남 창원시 의창구 소계로 83-6 비동 1층 31, 32호",055-253-3463
1983,용인유림점,"경기 용인시 처인구 백옥대로1380번길 5-18 101호, 102호",NULL
1984,위례지웰타워점,경기 하남시 위례대로 220 상가동 104호,NULL
1985,광안자이점,"부산 수영구 호암로29번길 50  상가 303동 104호 (광안동, 광안자이)",070-8244-6188
1986,해남중앙점,전남 해남군 해남읍 중앙1로 123 ,061-536-8817
1987,목포남악점,전남 무안군 삼향읍 남악5로22번길 17  101호 (남악리),061-283-3550
1988,원주반곡점,"강원 원주시 늘품로 187-58 (단구동, 현대아카데미프라자)",033-744-1333
1989,안산한대점,경기 안산시 상록구 광덕1로 376 111호,NULL
1990,창원서상메트로점,경남 창원시 의창구 평산로207번길 4 (서상동),055-253-8332
1991,인천운서역점,"인천 중구 영종대로162번길 26  112호 (운서동, 삼성홈큐브)",070-7755-8900
1992,광주운남삼성점,"광주 광산구 임방울대로 138 102,108-2호",062-710-2070
1993,광주본촌점,광주 북구 양산택지로 74 (본촌동),062-571-5712
1994,염창중앙점,서울 양천구 공항대로 624 (목동),02-2062-8520
1995,중앙동40계단점,부산 중구 해관로 58 (중앙동4가),NULL
1996,동래롯데점,부산 동래구 중앙대로1367번길 25 (온천동),051-555-8960
1997,분당효자촌점,"경기 성남시 분당구 분당로263번길 39  101호 (서현동, 레이디파크빌딩)",031-701-7629
1998,광주운남점,광주 광산구 목련로153번길 63 (운남동),062-954-8300
1999,함안가야점,경남 함안군 가야읍 가야로 36-1 (말산리),055-585-7009
2000,산본학원가점,"경기 군포시 산본로 378 (산본동, 산본사이버텔)",031-390-6017
2001,대구이시아폴리스점,대구 동구 팔공로51길 37 105호,053-986-7122
2002,일광신도시퍼스트점,부산 기장군 일광면 해빛로 17 (삼성리),0507-1381-0588
2003,송내역점,경기 부천시 부일로 203 125호,032-290-7300
2004,부평문화의거리점,인천 부평구 부평문화로80번길 8 (부평동),032-505-1670
2005,오류북부점,서울 구로구 경인로 198 (오류동),NULL
2006,명일역점,서울 강동구 양재대로 1641 1층 7호,02-442-1216
2007,이수중앙점,서울 동작구 사당로 283 (사당동),02-535-1736
2008,대전도안점,대전 유성구 도안대로 511-13 (상대동),070-4154-0614
2009,해운대로데오점,"부산 해운대구 좌동순환로 473 (중동, 해운대로데오아울렛)",051-747-7574
2010,미사SKV1점,경기 하남시 미사강변한강로 155 SK V1센터 112호,031-5175-1711
2011,마산호계점,경남 창원시 마산회원구 내서읍 호계본동로 18 다올채상가 1동 102호,055-292-8870
2012,수영연수로점,"부산 수영구 망미번영로38번길 100  107동 105호 (광안동, 광안동일스위트아파트)",051-759-7770
2013,구포동원비스타점,"부산 북구 낙동대로1738번길 10 (구포동, 구포동원로얄듀크비스타)",051-337-2628
2014,광명무역센터점,경기 광명시 일직로 72 B동 113호,02-6368-6928
2015,고덕삼성점,경기 평택시 고덕면 고덕여염12길 68 (여염리),031-666-3450
2016,울산신정점,울산 남구 월평로 50 104호,052-260-5671
2017,창원온천점,"경남 창원시 성산구 동산로65번길 24  1층 101호 (상남동, 종로엠스쿨)",055-283-7741
2018,성남SKn테크노파크점,경기 성남시 중원구 사기막골로 124 비즈센타동 110호,031-776-3238
2019,수원영통점,경기 수원시 영통구 봉영로 1623 119호,NULL
2020,용인죽전중앙점,"경기 용인시 수지구 대지로 58 (죽전동, 선진포리스트)",031-266-8522
2021,광주하남2지구점,광주 광산구 용아로379번길 49  101호 (산정동),062-716-7707
2022,W스퀘어점,부산 남구 분포로 145 1083호,NULL
2023,수원금곡점,경기 수원시 권선구 금곡로 213 101호 일부호,010-7999-6467
2024,광주매곡점,광주 북구 설죽로 319 (매곡동),NULL
2025,양주옥정중앙점,강원 원주시 건강로 23 하늘정원프라자점 103호,031-864-3334
2026,원주혁신도시건강로점,강원 원주시 건강로 23 (반곡동),033-813-3777
2027,가락타운점,부산 사하구 하신번영로 352 (하단동),051-205-5275
2028,다대포몰운대점,부산 사하구 다대낙조2길 85 101호,051-262-5030
2029,양천신곡점,서울 양천구 신월로 170 (신월동),02-2695-1331
2030,포항두호사거리점,경북 포항시 북구 두호로 17 (두호동),070-4388-7736
2031,창동거리점,경남 창원시 마산합포구 창동거리길 40 (창동),010-8963-0959
2032,양산천성점,경남 양산시 소주회야로 51 ,055-913-0997
2033,엔터식스천호점,서울 강동구 천호대로 지하 997 천호역 지하1층 022호,NULL
2034,마산호원점,경남 창원시 마산회원구 내서읍 옥정1길 5 ,055-231-8131
2035,인천산곡1동점,인천 부평구 원적로 292 (산곡동),070-7313-4545
2036,청라시티타워점,인천 서구 솔빛로 86 (청라동),070-7719-4865
2037,대구진천점,대구 달서구 월배로 51 115-1호,053-213-0704
2038,광주봉선쌍용점,광주 남구 제석로80번길 47 (봉선동),062-400-7311
2039,장유대청점,"경남 김해시 계동로102번길 27  108호 (대청동, 울트라상가)",055-323-0616
2040,역삼테헤란로점,서울 강남구 테헤란로10길 25 105호,02-558-0716
2041,제주아라점,제주특별자치도 제주시 중앙로 531 (아라일동),070-8900-3080
2042,진주평거점,경남 진주시 진양호로 78 (평거동),055-748-7779
2043,불광제일점,서울 은평구 통일로 731 (대조동),02-6953-7449
2044,남양주마석중흥점,경기 남양주시 화도읍 맷돌로 110-9 102호,031-523-5636
2045,안산부곡점,경기 안산시 상록구 정재로 21 (부곡동),070-8815-0033
2046,진주혁신점,경남 진주시 사들로 91 102호 일부,055-763-1669
2047,김해분성점,경남 김해시 분성로 164 ,055-338-4858
2048,신림대학점,서울 관악구 호암로24길 32 (신림동),02-878-0325
2049,청라호수공원점,"인천 서구 청라루비로 95 (청라동, 경연프라자)",070-7721-4865
2050,화명수정점,부산 북구 학사로 15 101호,051-365-2333
2051,마곡수명산점,서울 강서구 수명로 72 102호,02-2667-7534
2052,창원남양점,경남 창원시 성산구 가음로15번길 50 스포렉스상가 1층 104호,070-4647-3660
2053,김해센텀제니스점,경남 김해시 주촌면 천곡로 18 401동 109호,055-313-2488
2054,양주옥정호수공원점,경기 양주시 옥정동로7길 40 ,031-865-0330
2055,모래내시장점,인천 남동구 호구포로800번길 8  104호 (구월동),032-472-4159
2056,문래힐스테이트점,서울 영등포구 문래로 84 상가동 1층 102호,070-5227-3636
2057,청주금천점,충북 청주시 상당구 중고개로 330-1 102호,043-288-2569
2058,서대문경찰서점,"서울 서대문구 충정로6길 59 (미근동, 서소문아파트)",070-7719-1185
2059,명륜역점,부산 동래구 온천장로 21 102호,051-558-3736
2060,부평미래타운점,인천 부평구 영성서로 35-10 ,032-502-5505
2061,대구침산점,대구 북구 침산로 153 105동 1층 C14호,070-8823-4040
2062,다산중앙점,경기 남양주시 다산중앙로123번길 22-26 (다산동),031-562-8233
2063,인천용현점,인천 미추홀구 낙섬중로 3 영진상가 4호,070-4110-2004
2064,창원스마트업점,경남 창원시 의창구 차룡로48번길 44  R101호 (팔용동),055-715-5959
2065,마곡류마타워점,서울 강서구 공항대로 164 120호,02-6013-1541
2066,안산원곡동점,경기 안산시 단원구 원초로 30 105호,031-365-3110
2067,광주충장로점,광주 동구 충장로 103 (충장로1가),070-7543-8901
2068,포항상도점,경북 포항시 남구 상공로 44 (상도동),070-4647-1880
2069,구미상모사곡점,경북 구미시 상사서로 92 (상모동),070-8887-2345
2070,창원아티움시티점,"경남 창원시 의창구 창원대로397번길 11  202동 1층 121호 일부호 (팔용동, 힐스테이트 아티움시티)",055-288-3622
2071,분당정자네이버점,경기 성남시 분당구 정자일로 121 C동 04호,NULL
2072,의정부신곡월드프라자점,경기 의정부시 장곡로 598 102호,031-928-7234
2073,구파발역점,서울 은평구 진관2로 12 109호,070-7699-8225
2074,용인상현원희캐슬점,"경기 용인시 수지구 만현로 110 (상현동, 원희캐슬프라자)",031-272-6402
2075,양산신주점,경남 양산시 물금읍 신주로 35 상가동 101호,055-365-0209
2076,광주용봉점,"광주 북구 용봉택지로 29 104, 105호",NULL
2077,가산월드메르디앙점,서울 금천구 벚꽃로 254 102호,NULL
2078,울산매곡산업단지점,울산 북구 매곡산업3길 12-6 (매곡동),052-285-2002
2079,원주무실점,강원 원주시 능라동길 59 청한프라자 103호,033-743-0723
2080,동탄센트럴파크점,경기 화성시 동탄지성로 104 반석프라자 103호,070-7807-0660
2081,서귀포올레시장점,제주특별자치도 서귀포시 중정로 66-1 (서귀동),NULL
2082,강남세곡점,"서울 강남구 헌릉로569길 13 (세곡동, 라온 프라이빗시티)",02-3411-9618
2083,서울역메트로타워점,서울 중구 퇴계로 10 업무동 1층,NULL
2084,화명동원점,부산 북구 금곡대로 218 (화명동),051-987-1170
2085,미남역점,"부산 동래구 아시아드대로231번길 3 (온천동, 동래효산벨뷰)",051-502-1555
2086,인천청천점,인천 부평구 세월천로 55 ,032-503-3974
2087,사당임하빌딩점,서울 동작구 남부순환로 2061 (사당동),02-598-6644
2088,신림중앙점,서울 관악구 신림로 359 (신림동),02-877-7577
2089,파주교하점,경기 파주시 청석로 264 (동패동),070-4242-8712
2090,장전래미안점,"부산 금정구 금정로 20 (장전동, 래미안장전)",NULL
2091,양정현대점,부산 부산진구 범양로125번길 1 (양정동),051-851-9886
2092,원주기업도시점,강원 원주시 지정면 신지정로 322 탑프라자 122호,033-742-2811
2093,동해천곡점,"강원 동해시 중앙로 248 (천곡동, 삼양골드3차상가)",033-535-8161
2094,광명사거리역점,경기 광명시 광명로 899 ,02-2616-1026
2095,창원대원꿈에그린점,경남 창원시 성산구 창원천로 34 121동 110호,055-237-7757
2096,선릉역점,서울 강남구 테헤란로63길 12 B동 지상1층 102호,유선전화가 없는 매장입니다.
2097,마산양덕메트로점,경남 창원시 마산회원구 율림교로 6 A동 1층 111호,055-299-8898
2098,양주고읍점,경기 양주시 고읍남로 10 더테라스2 106호,031-879-1500
2099,익산모현점,경북 영주시 고현로 118 1층,063-858-4264
2100,망미중앙점,부산 수영구 망미배산로18번길 14 102호,051-757-7877
2101,인천원당점,인천 서구 고산후로95번길 28 1층 102호,032-568-6776
2102,인천삼산점,인천 부평구 길주로 639 103호,032-710-7726
2103,범계역점,"경기 안양시 동안구 평촌대로223번길 65 (호계동, 범계빌딩)",031-384-8884
2104,신당동점,서울 중구 다산로 223 1층 103호,유선전화가 없는 매장입니다.
2105,마곡지웰타워점,서울 강서구 공항대로 200 1층 113호,02-2662-8968
2106,장유팔판점,경남 김해시 계동로23번길 9 (관동동),055-724-1255
2107,부천신중동위브점,경북 문경시 신흥로 190 상가1동 105호,032-621-7870
2108,오목교중앙점,서울 양천구 목동동로12길 45 상가동 1층 11-1호,유선전화가 없는 매장입니다.
2109,분당야탑리더스점,경기 성남시 분당구 장미로 42  장미로 42 119호,070-7677-4718
2110,마산중리점,경남 창원시 마산회원구 내서읍 중리상곡로 90 103호,070-4647-1412
2111,청주오창점,충북 청주시 청원구 오창읍 오창중앙로 123-6 1층 1호,043-218-3949
2112,화성향남점,경기 화성시 향남읍 행정중앙2로 39 102호,070-7543-8197
2113,율리점,부산 북구 효열로 1 상가 106호,070-7798-4927
2114,경찰병원점,서울 송파구 중대로 135 1층 101-4호,0507-1355-5824
2115,김해구산점,경남 김해시 김해대로1902번길 77 1층,055-313-6286
2116,반포삼호가든점,서울 서초구 서초중앙로33길 7 101호,02-537-6642
2117,전주아중점,전북 전주시 덕진구 한배미로 8 103호,010-2202-4459
2118,광주화정점,광주 서구 화정로244번길 1 1층,070-5055-0645
2119,김포사우점,"경기 김포시 사우중로 82 (사우동, 사우프라자)",031-981-5411
2120,위례역점,경기 성남시 수정구 위례서일로3길 1 1층 102동,031-723-9909
2121,충주칠금점,충북 충주시 계명대로 33-1 1층,043-847-2955
2122,구월인향점,인천 남동구 인주대로 664 103호,032-466-9993
2123,일광역점,부산 기장군 일광면 일광로 115 1층,051-723-8698
2124,동춘점,인천 연수구 먼우금로 88 104호,032-814-6667
2125,서부산유통단지점,부산 강서구 유통단지1로 50 다동 106호,051-903-5420
2126,수원원천점,경기 수원시 영통구 중부대로448번길 100 101호,031-212-7666
2127,양산서창점,경남 양산시 삼호1길 47 1층,055-386-1114
2128,시흥은계점,경기 시흥시 은계번영길 28 103호,031-405-8884
2129,창원어반브릭스점,경남 창원시 의창구 중동중앙로 47 1047호,055-255-5505
2130,광주일곡점,광주 북구 설죽로 503 (일곡동),062-412-1100
2131,산본역점,경기 군포시 산본로323번길 4-21 1층 103호,031-344-7077
2132,중곡점,서울 광진구 면목로 169 (중곡동),02-6369-3561
2133,서여의도점,서울 영등포구 국회대로70길 18 1층,유선전화가 없는 매장입니다.
2134,경주황성점,경북 경주시 황성로27번길 9 (황성동),054-776-7084
2135,명지서부지법점,부산 강서구 명지국제2로 29 1층 109호,051-202-7809
2136,문현현대점,부산 남구 문현로 75 1층,051-631-8534
2137,반여2동점,부산 해운대구 재반로 210-1 1층,051-784-8240
2138,대구사월역점,대구 수성구 달구벌대로 3294 1층 103호,053-792-8830
2139,사천카이점,경남 사천시 사남면 공단1로 78-7 101호,055-853-8823
2140,철산로데오점,경기 광명시 철산로30번길 5 1층 106호,02-2625-1179
2141,상주점,경북 상주시 상산로 264-1 1층,054-536-1969
2142,SKV1모터스점,"경기 수원시 권선구 평동로79번길 45  1층 106호 (평동, 수원 SK V1 motors)",031-291-7737
2143,광주호남대점,광주 광산구 어등대로 424 1층,062-945-0504
2144,용인수지신봉점,"경기 용인시 수지구 신봉2로 2 (신봉동, 센트럴500)",031-265-0207
2145,충북대점,충북 청주시 서원구 1순환로672번길 66 1층,043-262-5533
2146,운정이마트점,경기 파주시 미래로 375 108호,070-4647-1000
2147,광주조선대점,광주 동구 필문대로287번길 15-22 1층,062-456-6145
2148,광안비치점,부산 수영구 광안로62번길 39 1층 105호,070-4146-9930
2149,마곡리더스타워점,서울 강서구 공항대로 228 1층 104호,02-2666-3876
2150,안산본오점,경기 안산시 상록구 샘골로 135 1층,0507-1356-0519
2151,윗반송점,부산 해운대구 신반송로 178 1층,0507-1315-5867
2152,연산제일점,부산 연제구 고분로 21-2 101호,051-851-8960
2153,양산덕계점,경남 양산시 번영로 19 1층,055-913-3308
2154,광주첨단지식점,광주 북구 첨단과기로208번길 43-10  112동 1층 8호 (오룡동),062-971-9119
2155,오산이마트점,경기 오산시 경기대로 174 104호,031-377-4355
2156,광주계림점,광주 동구 무등로384번길 29  1층 (계림동),062-413-2475
2157,양천구청점,서울 양천구 목동동로 73 1층 102호,유선전화가 없는 매장입니다.
2158,대구반월당점,대구 중구 달구벌대로 2123 (봉산동),053-214-4611
2159,석전메트로시티점,경남 창원시 마산회원구 석전남8길 40 1층 129호,070-4178-6667
2160,창원무동점,경남 창원시 의창구 북면 무동로226번길 18 1층,070-4178-6667
2161,낫개역점,부산 사하구 다대로429번길 9 1층,051-263-6996
2162,울산성안점,울산 중구 백양로 14 1층,052-939-0101
2163,파크에비뉴점,부산 부산진구 서전로9번길 20  1층103호 (부전동),051-986-6688
2164,동탄산척점,경기 화성시 동탄산척로2가길 4-10 1층,031-376-1003
2165,천안쌍용1호점,충남 천안시 서북구 월봉로 84 1층 104호,070-8845-7733
2166,마산자산점,경남 창원시 마산합포구 3.15대로 252 1층,055-603-8438
2167,해운대NC점,부산 해운대구 해운대로 813 지하2층 일부호,NULL
2168,양산범어경민점,경남 양산시 물금읍 황산로 709 상가4동 104호,055-364-4500
2169,양산이지더원점,경남 양산시 물금읍 물금로 75 상가동 1층 121호,070-8861-7157
2170,포항상원점,경북 포항시 북구 중앙로 273 1층 1028호,054-231-7517
2171,광주첨단점,광주 광산구 월계로 173 신양트위스 103호,062-413-9562
2172,진해이동점,경남 창원시 진해구 진해대로776번길 27 온메디컬빌딩 1층,070-7807-1519
2173,홈플러스거제점,"경남 거제시 장평로 12 (장평동, 디큐브백화점)",NULL
2174,구로구청점,"서울 구로구 가마산로 265 (구로동, 한솔로이젠트)",NULL
2175,광주신창사거리점,광주 광산구 신창로 64 101호,062-710-2006
2176,시흥능곡점,경기 시흥시 능곡로 182 106호,031-318-9578
2177,부산한양점,부산 연제구 과정로 232-1 (연산동),051-913-9192
2178,목포하당점,"전남 목포시 비파로 64 (상동, 한솔문고)",NULL
2179,서소문점,서울 중구 서소문로11길 6 (서소문동),02-6954-0550
2180,청라점,"인천 서구 중봉대로612번길 10-22 (청라동, 우리프라자)",032-563-3042
2181,논현영동시장점,"서울 강남구 강남대로122길 10 (논현동, 영흥빌딩)",NULL
2182,창원덕산점,경남 창원시 성산구 대정로 135 108호,055-604-2002
2183,순천중앙점,전남 순천시 황금2길 5 (남내동),061-753-1201
2184,위례호반점,경기 성남시 수정구 위례동로 141 103호,031-721-7217
2185,마산롯데점,경남 창원시 마산합포구 동서동2길 60 마산웰메이드시티 105호,055-715-1238
2186,잠실역사점,"서울 송파구 올림픽로 지하 265 (신천동, 잠실역2호선)",02-415-2094
2187,울산태화점,울산 중구 유곡로 11 (태화동),010-4864-5556
2188,광주쌍촌점,광주 서구 화정로 103 상가동 111호,062-385-9990
2189,신촌연세대점,서울 서대문구 연세로 29-1 (창천동),02-336-1955
2190,강원원통점,강원 인제군 북면 원통로147번길 39-1 (원통리),070-7723-9465
2191,울산달천점,울산 북구 달천로 22 (천곡동),070-4110-5023
2192,방화역점,서울 강서구 금낭화로 135 135호,02-2661-2993
2193,인천석남점,"인천 서구 가정로 286 2호 , 3호",070-4134-3013
2194,계동현대사옥점,"서울 종로구 율곡로 75 (계동, 현대빌딩)",010-2882-7714
2195,울산병영점,울산 중구 번영로 563 (남외동),052-900-1112
2196,통영항남점,경남 통영시 중앙로 128 (항남동),NULL
2197,포방터시장점,서울 서대문구 홍은중앙로 107 ,02-379-9666
2198,동탄카림2차점,경기 화성시 동탄광역환승로 73 지1층 E006호,070-7543-8413
2199,운정한빛마을점,경기 파주시 와석순환로 82 108호,031-943-9774
2200,대전탄방점,"대전 서구 둔산중로14번길 36  123호 (탄방동, 하이플러스)",042-486-2888
2201,대우마리나점,"부산 해운대구 해운대해변로 117 (우동, 대우마리나1차아파트)",NULL
2202,성남태평점,"경기 성남시 수정구 성남대로 1222 (수진동, 예농빌딩)",070-4154-0508
2203,하남u1테크노점,경기 하남시 하남대로 947 A동 160호,031-5180-3160
2204,운정가람마을점,"경기 파주시 미래로602번길 3  106호 (와동동, 윤정프라자)",031-937-8256
2205,송도지식정보단지역점,"인천 연수구 인천타워대로 지하 57  지하상가 1호 (송도동, 지식정보단지역)",070-8811-0206
2206,마산해운동점,경남 창원시 마산합포구 해안대로 32 (해운동),055-296-7800
2207,초읍연지점,부산 부산진구 새싹로 184 101호,070-7543-2508
2208,충남도청점,충남 예산군 삽교읍 의향로 315 112호,041-337-8184
2209,독산롯데시네마점,"서울 금천구 시흥대로 399 (독산동, 시티렉스)",010-5462-2532
2210,초지역푸르지오점,경기 안산시 단원구 화랑로 150 상가2동 119호,070-8779-7999
2211,광주금호점,"광주 서구 풍금로151번길 17  105호 (금호동, 마재마을남양파크아파트)",062-447-0017
2212,수락산역점,서울 노원구 동일로 1689 103호,NULL
2213,가양역점,서울 강서구 양천로 470 102호,02-3665-2333
2214,명장e편한세상점,"부산 동래구 명장로 65 (명장동, e편한세상 동래명장)",051-525-1009
2215,인천연수점,인천 연수구 용담로 130-1 (연수동),070-4045-0309
2216,혜화경찰서점,서울 종로구 종로31길 30 (연지동),NULL
2217,용인에버랜드점,경기 용인시 처인구 포곡읍 전대로78번길 15 (전대리),031-332-2149
2218,산곡푸르지오점,"인천 부평구 안남로 269 (산곡동, 부평산곡푸르지오아파트)",032-508-8400
2219,울산대현더샵점,"울산 남구 야음로26번길 34  221동 108호 (야음동, 대현 더샵 2단지)",052-700-1737
2220,전주송천점,전북 전주시 덕진구 솔내로 121 (송천동1가),010-3347-3520
2221,오산역점,경기 오산시 대원로 13-1 (오산동),031-376-6646
2222,동래교차로점,부산 동래구 충렬대로 160 (온천동),051-505-0710
2223,구로한영캐슬시티점,서울 구로구 디지털로26길 90 102동 102호,NULL
2224,용인동백점,"경기 용인시 기흥구 동백중앙로 283 A동 122,123호",031-8005-5561
2225,연제롯데데시앙점,부산 연제구 월드컵대로 55 301동 1층 109호,051-852-3332
2226,화성봉담점,경기 화성시 봉담읍 동화길 89 (동화리),031-297-8870
2227,차이나타운점,부산 동구 중앙대로195번길 6 ,NULL
2228,파주운정점,경기 파주시 청암로17번길 31  신우빌딩 111호 (목동동),031-945-9979
2229,두실점,부산 금정구 중앙대로1945번길 50 (구서동),051-582-0436
2230,광진자양점,서울 광진구 뚝섬로52나길 2 (자양동),02-458-2562
2231,구월로데오점,"인천 남동구 성말로 10 103호(구월동, 효명프라자)",032-423-0426
2232,광교중앙역점,경기 수원시 영통구 센트럴타운로 106 111호,031-214-3287
2233,마산합성동점,"경남 창원시 마산회원구 합성남3길 21 (합성동, KS빌딩)",NULL
2234,구리수택점,경기 구리시 이문안로 70 106호,031-555-7542
2235,강릉유천지구점,강원 강릉시 선수촌로 67 101호,033-644-7104
2236,부곡점,부산 금정구 부곡로 43 (부곡동),NULL
2237,분당신기사거리점,"경기 성남시 분당구 내정로17번길 4-11  11호 (정자동, 금산프라자)",070-4259-2912
2238,포항유강점,경북 포항시 남구 연일읍 유강길 17 ,070-7576-2415
2239,대구범어로데오점,대구 수성구 범어로18길 47 (범어동),053-743-6999
2240,신림1호점,서울 관악구 남부순환로 1590 (신림동),070-8778-7257
2241,마곡퀸즈파크나인점,서울 강서구 공항대로 247 125호,NULL
2242,창원상남메종점,"경남 창원시 성산구 상남로 107 (상남동, 상남 큐비 메종드테라스)",055-274-0321
2243,만덕상계점,부산 북구 만덕1로 11 (만덕동),051-337-7979
2244,명지신호점,부산 강서구 신호산단2로49번길 3 105호,NULL
2245,영등포구청한솔빌딩점,서울 영등포구 국회대로38길 6 101호,02-2672-7878
2246,동탄남광장점,경기 화성시 동탄중심상가1길 35 103호,NULL
2247,안산중앙점,경기 안산시 단원구 고잔로 108 129-1호,070-8834-0875
2248,문정아이파크점,서울 송파구 법원로4길 6 139호,070-7636-9326
2249,광주동천점,광주 서구 하남대로 706 102호,062-462-2100
2250,부평소사본점,경기 부천시 은성로67번길 12 상가 205호,NULL
2251,안락sk점,부산 동래구 명장로 129 106호,051-711-0038
2252,미사중앙점,경기 하남시 미사강변중앙로 217 101호,031-795-2046
2253,신사점,"서울 서초구 신반포로47길 77 (잠원동, 두원빌딩)",02-6083-4245
2254,낙민점,"부산 동래구 수안로8번길 62 (낙민동, 온천천 경동리인타워)",051-916-2752
2255,창원중앙점,경남 창원시 성산구 중앙대로 95 113호,055-266-6222
2256,마곡리더스퀘어점,"서울 강서구 마곡중앙6로 45 (마곡동, 리더스퀘어마곡)",0507-1346-3797
2257,서면롯데점,부산 부산진구 부전로66번길 6 (부전동),010-9890-6870
2258,부천원종점,경기 부천시 원종로 40 1층,032-299-9269
2259,부천여월점,"경기 부천시 여월로 64 (여월동, 에버그린)",032-671-7969
2260,광주태전점,"경기 광주시 태전중앙로 14 (태전동, 서원프라자1)",031-798-0223
2261,미사하남점,경기 하남시 미사강변대로 220 109호,031-791-2342
2262,인천순복음교회점,"인천 미추홀구 인하로 458 (관교동, 순복음인천교회)",NULL
2263,창원유니시티점,경남 창원시 의창구 중동로 34 1동 1층 106호,055-252-0203
2264,구래카림애비뉴점,경기 김포시 김포한강4로 487 1041호,070-7867-9997
2265,과학산단로점,부산 강서구 과학산단로306번길 11 (지사동),NULL
2266,통영죽림점,경남 통영시 광도면 죽림2로 24 중앙상가 5호,055-645-1408
2267,삼천포서부점,경남 사천시 서부시장길 77-10 ,055-835-5672
2268,가산로데오점,서울 금천구 디지털로9길 56 109호,070-4795-0402
2269,성대시장점,서울 동작구 성대로2길 5-1 (상도동),02-813-8906
2270,광주진월점,광주 남구 서문대로 686 105호,070-7856-0039
2271,시흥신천점,경기 시흥시 삼미시장1길 27 2호,031-312-1268
2272,광주봉선점,광주 남구 봉선중앙로 61 ,062-672-0366
2273,창원중앙역점,경남 창원시 의창구 용동로83번안길 36 (사림동),055-275-8989
2274,여수여서점,전남 여수시 여서1로 60 (여서동),061-654-8821
2275,포항효자점,경북 포항시 남구 효성로 12 세화빌딩,054-284-7084
2276,진해석동점,경남 창원시 진해구 석동로 59 106호,055-713-8899
2277,해운대문화회관점,부산 해운대구 좌동로 89 (좌동),070-4116-7410
2278,삼환하이펙스점,경기 성남시 분당구 판교역로 240 A동 1층 113호,NULL
2279,창원용지점,경남 창원시 성산구 외동반림로 206 무학상가 31호,055-274-1314
2280,가산디지털단지역점,서울 금천구 벚꽃로 298 115호,NULL
2281,건대점,서울 광진구 능동로13길 30 (화양동),02-461-6781
2282,동방오거리점,부산 수영구 광남로 206 (민락동),051-949-3093
2283,마산삼계점,경남 창원시 마산회원구 내서읍 삼계4길 30 102호,055-231-9766
2284,포항효자자이점,경북 포항시 남구 상도남로 15 2101호,054-615-2192
2285,광주양산점,광주 북구 하서로 403 (양산동),062-416-8226
2286,안산초지점,경기 안산시 단원구 원포공원2로 31 105호,031-401-0994
2287,부평역사점,인천 부평구 광장로 16 지하1층 17호,NULL
2288,해운대역점,부산 해운대구 해운대로 620 126호,051-746-0900
2289,광주문흥점,광주 북구 문산로 43-2 116호,NULL
2290,가산스카이밸리점,서울 금천구 가산디지털1로 142 106호,NULL
2291,진해남문점,경남 창원시 진해구 남영로 56 105호,055-541-5993
2292,시흥은행점,"경기 시흥시 은행로149번길 8 (은행동, 행림빌딩)",070-8870-8623
2293,배산역점,부산 연제구 연수로 227 (연산동),051-852-5333
2294,순천연향점,전남 순천시 연향상가2길 10 ,070-7576-4233
2295,해리단길점,부산 해운대구 우동1로 71 ,051-746-5976
2296,홈플러스가양점,"서울 강서구 양천로 431 (가양동, 홈플러스가양점)",NULL
2297,송도점,부산 서구 송도해변로 149 ,NULL
2298,관악구청점,서울 관악구 관악로12길 5 (봉천동),070-7622-7163
2299,산성터널점,부산 금정구 수림로 55 101호,051-921-4355
2300,대구칠곡점,대구 북구 구암로 148 (구암동),NULL
2301,광교상현점,경기 용인시 수지구 광교중앙로 298 101호,031-212-0805
2302,성수역점,서울 성동구 아차산로 96 102호,NULL
2303,거제중곡점,경남 거제시 중곡로3길 2 주1동 1층,055-633-9200
2304,기장시장점,"부산 기장군 기장읍 읍내로 106 (동부리, SK텔레콤)",051-724-4513
2305,에이스가산타워점,"서울 금천구 디지털로 121 (가산동, 에이스가산타워)",02-3016-5428
2306,장림역점,부산 사하구 장림번영로 104 102호,051-266-0066
2307,거창점,경남 거창군 거창읍 아림로 24 ,055-944-2944
2308,민락점,"부산 수영구 광안해변로 311 (민락동, 서희스타힐스 센텀프리모)",051-751-5590
2309,포항환호점,"경북 포항시 북구 삼호로 391 (환호동, 환호해맞이그린빌)",054-252-5656
2310,진주경상대점,경남 진주시 가좌길 25 (가좌동),NULL
2311,부천역점,경기 부천시 부천로 20 (심곡동),032-612-0083
2312,센텀비스타점,"부산 수영구 무학로63번길 142  401동 102-1호 (민락동, 센텀비스타동원2차)",051-755-9066
2313,초량고관로점,부산 동구 고관로29번길 26 (초량동),051-466-0011
2314,명륜점,부산 동래구 명륜로 170 상가 201동 108호,051-557-1202
2315,동탄영천점,경기 화성시 동탄순환대로 702 성산B타워 103호,031-376-1729
2316,마포공덕점,서울 마포구 백범로 133 ,02-718-0922
2317,토곡점,부산 연제구 고분로 240 (연산동),051-754-7018
2318,인천주안역사점,"인천 미추홀구 주안로 95-19 (주안동, 주안역사)",NULL
