,francise_name,address,TEL
2515,대전복수점,"대전광역시 서구 복수남로 26, 1층 101호(복수동 , 혜성빌딩)",042-584-5511
2516,대전봉명점,대전 유성구 온천북로13번길 21 (봉명동),042-823-9283
2517,대전부사오거리점,대전 중구 대종로 301-1 (부사동),042-719-4455
2518,대전비래점,대전 대덕구 비래동로15번길 2 (비래동),042-621-1110
2519,대전선병원점,대전 중구 목중로 16 (중촌동),042-221-2227
2520,대전성모오거리점,"대전광역시 중구 중교로 6 , 1층 (대흥동)",042-223-2458
2521,대전송강점,"대전 유성구 구즉로 25 (송강동, 송강그린아파트)",042-936-9007
2522,대전송촌점,"대전광역시 대덕구 송촌북로16번길 57, 1층(송촌동 , 선비Q랜드)",042-632-1777
2523,대전스마트시티점,"대전 유성구 엑스포로151번길 19 (도룡동, 도룡 하우스디)",042-867-2793
2524,대전시청역점,"대전광역시 서구 둔산중로 50 , 110호(둔산동 , 파이낸스빌딩)",042-482-6665
2525,대전신성점,"대전광역시 유성구 신성로62번길 57, 1층 (신성동)",042-867-0888
2526,대전신탄진점,"대전광역시 대덕구 대덕대로 1555, 상가동 121호(석봉동 , 금강엑슬루타워)",042-932-1000
2527,대전역점,대전 동구 대전로 817 (정동),042-222-3339
2528,대전용두점,대전 중구 중앙로 23-17 (용두동),042-252-1002
2529,대전용문역점,"대전광역시 서구 계룡로 618, 1층(괴정동)",042-528-7037
2530,대전용운점,"대전 동구 용운로 203 (용운동, e편한세상 대전에코포레), 상가동 104호",042-272-2777
2531,대전우송대점,"대전광역시 동구 동대전로 174-2 , (자양동, 소망빌딩)1층 102호",-
2532,대전원내점,"대전 유성구 진잠로78번길 71 (원내동, 원내약국)",042-545-1118
2533,대전월평역점,"대전 서구 월평중로 50 (월평동, 전원아파트)",070-4156-1006
2534,대전월평점,"대전광역시 서구 청사서로 44 , 1층 (월평동)",042-471-7274
2535,대전유성구청점,"대전광역시 유성구 어은로48번길 12 , 1층 (어은동)",042-863-1903
2536,대전유성온천역점,"대전 유성구 계룡로 92 (봉명동, 유성CJ나인파크), 102-1호",042-822-7054
2537,대전은행로데오점,대전 중구 대종로480번길 16 (은행동),042-222-2221
2538,대전은행점,대전 중구 대종로480번길 50 (은행동),042-638-7979
2539,대전을지병원점,"대전광역시 서구 둔산로51번길 66 , 104호(둔산동)",042-488-7931
2540,대전자운대점,대전 유성구 신성로 106 (신성동),042-824-4400
2541,대전전민점,"대전광역시 유성구 전민로58번길, 1층(전민동)",042-867-8798
2542,대전정림점,"대전광역시 서구 정림로 56-1, 1층(정림동)",070-4237-2349
2543,대전죽동점,"대전 유성구 죽동로298번길 10 (죽동), 1층",042-822-7334
2544,대전중리점,"대전 대덕구 한밭대로 1159 (중리동), 1층",042-636-3737
2545,대전중앙로지하상가점,"대전광역시 중구 중앙로 지하 145 , (은행동, 지하상가)C구역 가열 15호",042-345-4606
2546,대전지족사거리점,대전 유성구 지족로 283 (지족동),042-823-6737
2547,대전철도공단점,"대전 동구 중앙로 242 (신안동, 국가철도공단)",042-607-4418
2548,대전청사점,"대전 서구 둔산중로134번길 29 (둔산동), 1층 102호",042-489-1119
2549,대전충남대병원점,"대전 중구 계룡로920번안길 74 (대사동, 종근빌딩)",042-252-4883
2550,대전충남대정문점,"대전 유성구 대학로 90 (궁동, 누드캐슬빌딩)",042-822-7220
2551,대전큰마을점,대전 서구 대덕대로162번길 29 (갈마동),042-524-3010
2552,대전타임월드점,"대전광역시 서구 둔산로31번길 17 , 1층 (둔산동)",042-471-4420
2553,대전탄방우리병원점,대전 서구 문정로48번길 70 (탄방동),042-471-8808
2554,대전탄방점,"대전광역시 서구 문정로 77 , 105호 (탄방동 , 로데오타운)",042-482-1108
2555,대전태평점,"대전광역시 중구 태평로 71, 106호 105호일부(1/2)(태평동, 삼부프라자)",042-522-6032
2556,대전터미널점,"대전광역시 동구 동서대로 1690, 1층 102호(성남동)",042-631-9001
2557,대전판암점,"대전광역시 동구 동부로 75, 1층(판암동)",042-282-8127
2558,대전한남대점,"대전광역시 동구 한남로 12, (홍도동)",042-633-0317
2559,대전한민시장점,"대전 서구 갈마로 262 (내동, 맑은아침 아파트), 501동 1층 110호",042-522-2777
2560,대전한밭대점,대전 유성구 학하서로121번길 51 (덕명동),042-824-0212
2561,대전효동현대점,대전 동구 계족로 33 (효동),042-542-1100
2562,서대전점,"대전광역시 중구 계백로 1709, 1층 (오류동)",042-523-1422
2563,갈마네거리점,대전 서구 신갈마로 198 (갈마동),042-522-4437
2564,대덕연구단지점,대전 유성구 대덕대로 588 (도룡동),042-721-2219
2565,신탄진동일스위트점,대전 대덕구 신탄진동로23번길 86 (신탄진동),042-721-0317
2566,유성드림월드점,대전 유성구 문화원로6번길 1 (장대동),042-826-1117
2567,충남대점,"대전광역시 유성구 궁동로18번길 31 , 1층 (궁동)",042-822-1088
2568,대구계명대동산병원점,"대구 달서구 달구벌대로 1019 (호산동), 1층",053-587-9400
2569,대구교대점,대구 남구 중앙대로 213 (대명동),053-621-1233
2570,대구구지점,"대구 달성군 구지면 과학마을로3길 14 (응암리, 대구국가산단 반도유보라 아이비파크), 301동 118호",053-614-0628
2571,대구남산점,"대구 중구 달구벌대로 1950 (남산동, 남산그린타운)",053-255-2928
2572,대구내당현대해상점,대구 달서구 달구벌대로 1800 (두류동),053-653-1007
2573,대구논공점,대구 달성군 논공읍 논공로9길 91 (북리),053-611-3126
2574,대구다사점,"대구광역시 달성군 다사읍 달구벌대로 881 , 107호",053-588-8838
2575,대구달서SK뷰점,대구 달서구 용산로 40 (본리동),070-4115-8883
2576,대구대학점,"경상북도 경산시 진량읍 대구대로 244, 1층",053-857-9032
2577,대구대현점,"대구광역시 북구 대현로20길 9 , (대현동)1,2층",053-953-2500
2578,대구도남데시앙점,대구 북구 도남중앙로7길 20-4 (국우동),053-710-3001
2579,대구도원점,"대구 달서구 도원로 23 (도원동), 1층 103호",053-634-1100
2580,대구동성로한일점,대구 중구 국채보상로 595 (동성로2가),053-421-1233
2581,대구두류역점,"대구광역시 달서구 달구벌대로 1730 , 1층 (두류동)",053-622-9397
2582,대구메트로센타점,"대구광역시 중구 달구벌대로 지하 2100 , 반월당역 메트로센타 지하1층 (덕산동)",053-256-1322
2583,대구메트로팔레스점,"대구 수성구 동원로 110 (만촌동, 메트로팔레스3단지)",053-751-7853
2584,대구명덕역점,"대구광역시 중구 중앙대로 278 , (남산동, 구일악기)1층",053-474-6245
2585,대구물류터미널점,대구 달서구 성서공단로 346 (월성동),053-583-1003
2586,대구방촌점,"대구광역시 동구 동촌로 242, 1층 105호(방촌동)",053-247-8017
2587,대구법원점,대구 수성구 동대구로 363 (범어동),053-755-1088
2588,대구보건대점,"대구 북구 칠곡중앙대로69길 23 (태전동), 1층",053-311-9111
2589,대구복현아이파크점,"대구 북구 동북로 241 (복현동, 복현아이파크), 301동 1층 106호",053-943-1007
2590,대구본리점,"대구 달서구 당산로 39 (본리동, 성당 래미안 이편한세상)",053-566-1007
2591,대구비산점,"대구 서구 달서로 179 (비산동), 1층",053-551-9339
2592,대구상인역점,대구 달서구 월곡로 273 (상인동),053-631-1605
2593,대구서구청점,"대구 서구 국채보상로50길 20 (평리동, 평리 푸르지오)",053-567-5818
2594,대구서문시장점,대구 중구 큰장로26길 60 (대신동),053-626-5552
2595,대구성서공단점,대구 달서구 달서대로85길 13 (호림동),053-583-3007
2596,대구성서점,"대구광역시 달서구 성서로 420 , 111호 (이곡동 , 메가타운)",053-593-3113
2597,대구수성구청역점,"대구 수성구 달구벌대로 2494 (범어동, 장미아파트)",053-752-0111
2598,대구시지신매점,"대구광역시 수성구 신매로 91 , (신매동, 시지삼주한라협화타운)상가111동 105호",053-794-1050
2599,대구신월성점,"대구광역시 달서구 조암로 29 , 101호(월성동 , 월성동이래타워)",053-644-7775
2600,대구신천디어엘로점,대구 동구 화랑로 33 (신천동),053-753-3335
2601,대구앞산비스타점,"대구 남구 신촌길 57 (봉덕동, 앞산비스타동원), 401동 105호",053-477-4400
2602,대구오페라스위첸점,"대구 북구 칠성남로 70 (고성동1가, 대구 오페라 스위첸)",053-710-1023
2603,대구올인워크점,대구 동구 동부로30길 102-3 (신천동),053-710-3987
2604,대구유천점,"대구광역시 달서구 조암남로 158 , (유천동)1층",053-635-5478
2605,대구율하지구점,대구광역시 동구 안심로22길 40-1,053-963-7772
2606,대구이시아폴리스점,대구 동구 팔공로51길 31-6 (봉무동),053-985-9995
2607,대구죽곡라온하제점,"대구 달성군 다사읍 대실역남로 22-1 (죽곡리, 죽곡라온하제)",053-583-1110
2608,대구죽전역점,"대구광역시 달서구 달구벌대로 1545 , 03호(죽전동 , 골든뷰 메디타워)",053-564-8999
2609,대구지산범물점,"대구광역시 수성구 용학로 214, (지산동)",053-782-3999
2610,대구청라힐스점,"대구 중구 남산로 73 (남산동, 청라힐스자이)",053-257-8112
2611,대구칠곡3지구점,"대구광역시 북구 동천로 133 , (동천동)1층",053-322-6088
2612,대구칠곡네거리점,"대구광역시 북구 칠곡중앙대로 411, 1층(태전동)",053-325-3355
2613,대구칠성동점,"대구광역시 북구 중앙대로 540 , (칠성동2가, 오페라 코오롱하늘채)301동 106호",053-424-2606
2614,대구침산점,"대구 북구 침산남로 96 (침산동), 1층 103호",053-353-1201
2615,대구태전점,"대구광역시 북구 칠곡중앙대로 254 , (태전동)1층",070-7543-8604
2616,대구테크노폴리스점,대구 달성군 유가읍 테크노상업로4길 14 (봉리),053-617-6661
2617,대구팔달시장역점,"대구광역시 북구 팔달로 167 , 1층 (노원동3가)",053-356-9321
2618,대구평화시장점,대구 동구 아양로 31 (신암동),053-959-7469
2619,대구화원점,"대구광역시 달성군 화원읍 비슬로 2572, 1층",053-644-2445
2620,대구황금점,"대구광역시 수성구 청수로26길 36, 1층 (두산동 , 한성스퀘어)",053-767-4636
2621,동대구역화성파크점,"대구 동구 동대구로 590 (신암동, 동대구역화성파크드림아파트)",053-953-1113
2622,전북대구정문점,전북특별자치도 전주시 덕진구 명륜4길 23 (덕진동1가),063-271-3235
2623,동성로점,"대구광역시 중구 중앙대로 395 , (동성로3가)1층",053-253-9996
2624,반여점,"부산광역시 해운대구 재반로 230-1 , (반여동, 스타게임랜드)1층",051-782-1235
2625,부산마린오렌지프라자점,"부산 해운대구 마린시티3로 23 (우동, 벽산이오렌지프라자)",051-742-8599
2626,부산센텀큐비점,"부산광역시 해운대구 센텀중앙로 90, 1층 114호(재송동 , 큐비이센텀)",051-782-0656
2627,부산송정점,"부산광역시 해운대구 송정해변로 50 , (송정동)1층5호",070-8860-9197
2628,부산월드마크센텀점,"부산 해운대구 센텀동로 25 (우동, 대우월드마크센텀아파트)",051-731-1114
2629,부산해운대그린시티점,"부산광역시 해운대구 세실로 35, 103호(좌동 , 옥스포드빌딩)",051-703-0777
2630,센텀재송점,"부산광역시 해운대구 해운대로76번길 44, 1층(재송동)",051-784-7474
2631,센텀점,"부산광역시 해운대구 센텀동로 123, B동 1층 (재송동 , 더샵센텀스타아파트)",051-781-0656
2632,이마트성서점,"대구광역시 달서구 이곡동로 24, 1층(이곡동 , 신세계대구주차빌딩)",053-582-0555
2633,이마트월배점,"대구 달서구 진천로 92 (대천동, 이마트월배점)","대구 달서구 진천로 92 (대천동, 이마트월배점)"
2634,좌동재래시장점,"부산광역시 해운대구 대천로 106번길 29, 1층 일부호(좌동)",051-704-2301
2635,죽전아이위시점,"대구 달서구 와룡로 123 (감삼동, 죽전역 동화아이위시), 301동 1층 104호",053-525-1110
2636,해운대NC점,부산광역시 해운대구 해운대로 813,051-709-5725
2637,해운대미포점,"부산광역시 해운대구 달맞이길50번길 26, 1-2층(중동)",051-744-3303
2638,해운대시장점,"부산광역시 해운대구 중동1로 35 , 층(중동)",051-911-7675
2639,해운대중동이마트점,"부산광역시 해운대구 좌동순환로 505, 105호 일부(중동 , 센트럴메디타워)",051-746-1013
2640,해운대해변점,"부산광역시 해운대구 구남로 45 , 1층(중동)",051-731-1411
2641,부산경성대점,"부산광역시 남구 용소로14번길 23 , (대연동)1층 105호",070-8615-2888
2642,부산광복2호점,"부산광역시 중구 광복중앙로 33, 1층(신창동1가)",070-4220-5007
2643,부산구서역점,부산 금정구 구서로 15 (구서동),051-715-2445
2644,부산금강공원교차로점,부산 동래구 금강공원로 43 (온천동),051-557-3736
2645,부산금사공단점,"부산광역시 금정구 공단로 23 , (금사동)",070-8691-4464
2646,부산낙민점,"부산광역시 동래구 온천천로339번길 51 , 202동 1층 24호(낙민동 , 동래꿈에그린아파트)",051-555-7887
2647,부산남포역점,부산 중구 광복로 96 (광복동1가),부산 중구 광복로 96 (광복동1가)
2648,부산남항점,"부산광역시 영도구 남항로41번길 1 , (남항동1가)1층",051-415-6326
2649,부산다대낫개점,"부산광역시 사하구 다송로72번길 67 , (다대동)",051-262-0010
2650,부산대연점,"부산광역시 남구 수영로 262 , (대연동)1층",051-611-8342
2651,부산동구청점,"부산광역시 동구 고관로 95-1, 1층(수정동)",051-465-9885
2652,부산동대신점,부산 서구 구덕로 324 (동대신동3가),051-255-1009
2653,부산동래래미안아이파크점,"부산광역시 동래구 금정마을로 150, 318동 101호(온천동 , 동래 래미안 아이파크)",051-555-5055
2654,부산동래봉생병원점,부산 동래구 충렬대로350번길 16 (안락동),051-521-1222
2655,부산두실역점,부산 금정구 중앙대로1945번길 2 (구서동),051-515-3736
2656,부산마린오렌지프라자점,"부산 해운대구 마린시티3로 23 (우동, 벽산이오렌지프라자)",051-742-8599
2657,부산명지더샵점,"부산광역시 강서구 명지국제7로 37, 판매시설동 105호 일부(명지동 , 더샵 명지퍼스트월드 2단지)",051-208-6268
2658,부산명지오션퍼스트점,"부산 강서구 명지국제6로 90 (명지동, 오션퍼스트)",070-8868-8006
2659,부산명지점,부산광역시 강서구 명지1동 3511-4,051-202-3030
2660,부산백양뜨란채점,"부산 부산진구 백양산로53번길 103 (당감동, 백양뜨란채)",051-897-7554
2661,부산보수사거리점,부산 중구 흑교로 38 (부평동2가),051-256-5550
2662,부산부곡점,"부산 금정구 부곡로 108 (부곡동), 1층",051-581-1777
2663,부산사상산업단지점,"부산광역시 사상구 광장로20번길 14, 1층(괘법동)",051-316-7887
2664,부산서면중앙점,"부산 부산진구 서전로 25 (전포동, 이오스프라자)",051-802-5525
2665,부산센텀큐비점,"부산광역시 해운대구 센텀중앙로 90, 1층 114호(재송동 , 큐비이센텀)",051-782-0656
2666,부산송정점,"부산광역시 해운대구 송정해변로 50 , (송정동)1층5호",070-8860-9197
2667,부산수영점,"부산 수영구 수영로 654 (광안동), 1층 102호",051-757-0654
2668,부산시청점,"부산광역시 연제구 거제시장로14번길 28 , 1층 (거제동 , 거제시장)",051-853-0201
2669,부산신항다인팰리스점,"경남 창원시 진해구 신항2로 114 (용원동, 다인로얄팰리스 부산 신항2차)",055-715-1481
2670,부산신호점,부산 강서구 신호산단2로 33 (신호동),051-711-7778
2671,부산아시아드레이카운티점,"부산 연제구 아시아드대로 39 (거제동, 레이카운티)",051-505-6695
2672,부산어린이대공원점,"부산광역시 부산진구 성지로 159 , 층 (초읍동)",051-807-5577
2673,부산월드마크센텀점,"부산 해운대구 센텀동로 25 (우동, 대우월드마크센텀아파트)",051-731-1114
2674,부산일광골드점,"부산광역시 기장군 일광읍 해빛1로 74, 1층 106호(일광골드타워)",051-723-8854
2675,부산일광신도시점,"부산 기장군 일광읍 해빛로 13 (삼성리, 일광제일프라자)",051-723-2289
2676,부산전포점,부산 부산진구 전포대로200번길 10 (전포동),051-818-5635
2677,부산정관매학점,"부산 기장군 정관읍 정관로 561 (매학리, 정관타워)",051-728-0888
2678,부산중앙동40계단길점,부산 중구 중앙대로93번길 3-1 (중앙동4가),051-442-1002
2679,부산진구청점,"부산광역시 부산진구 시민공원로 11, 1층 (부암동 ,서면쌍용스윗닷홈sky)",051-807-7757
2680,부산차이나타운점,"부산광역시 동구 중앙대로 181 , 1층 (초량동)",051-442-5912
2681,부산하단역점,"부산 사하구 낙동남로 1424 (하단동, 동원빌딩)",051-271-7773
2682,부산해운대그린시티점,"부산광역시 해운대구 세실로 35, 103호(좌동 , 옥스포드빌딩)",051-703-0777
2683,부산화명수정점,부산 북구 학사로 15 (화명동),051-365-1003
2684,서부산유통지구점,"부산광역시 강서구 유통단지1로 50, 다동 105호(대저2동)",051-796-0003
2685,가야홈플러스점,"부산광역시 부산진구 가야대로498번길 28-3, 1층(가야동)",051-891-7755
2686,감만점,"부산광역시 남구 석포로 24 , 1층(감만동)",051-635-4113
2687,개금시장점,"부산광역시 부산진구 가야대로 480-1, 1층 우측(개금동)",051-893-5000
2688,개금현대점,"부산광역시 부산진구 엄광로 27, (개금동)",051-898-1396
2689,거제홈타운점,"부산광역시 연제구 아시아드대로 92 , 1층 (거제동)",051-505-4663
2690,광안역점,"부산광역시 수영구 광안로45번길 2 , 101동 101호 (광안동 , 광안비취빌리지)",051-757-9935
2691,광안오션브릿지점,"부산광역시 수영구 광안해변로278번길 42, 1층 (민락동 , 오션브릿지)",051-755-3349
2692,괴정점,"부산광역시 사하구 장평로 448 , (괴정동)(괴정동)",051-208-7208
2693,금정구청점,"부산광역시 금정구 부곡온천천로 190 , 1층 106호 (부곡동)",051-517-7799
2694,기장시장점,"부산광역시 기장군 기장읍 차성동로 63 , 101호",051-721-3900
2695,김해공항국내선점,부산 강서구 대저2동 2350-1,051-831-1007
2696,당감점,"부산광역시 부산진구 동평로 92 , 1층(당감동)",051-892-6362
2697,당리점,"부산광역시 사하구 제석로 56 , (당리동)",051-202-1809
2698,당진현대제1냉연점,"충남 당진시 송산면 북부산업로 1526 (동곡리, 현대하이스코(주))",010-7353-4042
2699,동래롯데점,부산광역시 동래구 온천동 479-7,051-557-4737
2700,동래시장점,"부산광역시 동래구 충렬대로 249 , (수안동)1층",051-557-1368
2701,동래점,"부산광역시 동래구 명륜로129번길 35, 1층 (명륜동)",051-556-5390
2702,동서대점,"부산광역시 사상구 가야대로 358 , (주례동, 동서메디칼의원, 다비치안경)1층",051-314-9990
2703,만덕점,부산광역시 북구 만덕1로 13,051-342-2306
2704,망미점,"부산광역시 수영구 망미로30번길 38, 1층(망미동)",051-758-7735
2705,명장점,부산광역시 동래구 명장로48번길 14,051-525-9954
2706,못골점,"부산광역시 남구 못골로41번길 13, 1층(대연동)",051-631-0617
2707,문현점,"부산광역시 남구 고동골로 29, 111동 1층 103~104호 (문현동 ,베스티움상가)",051-636-5840
2708,반여점,"부산광역시 해운대구 재반로 230-1 , (반여동, 스타게임랜드)1층",051-782-1235
2709,범일동점,"부산광역시 동구 범일로102번길 13 , (범일동)1층",051-633-5422
2710,범천점,"부산광역시 부산진구 황령대로 23 , (범천동, 세운이노빌)1층 102호",051-633-5462
2711,사상터미널점,"부산광역시 사상구 사상로 196 , (괘법동, 한빛빌딩)1층",051-311-6918
2712,사직역점,"부산광역시 동래구 아시아드대로 145 , 1층 (사직동)",051-503-2937
2713,사직점,"부산광역시 동래구 사직북로47번길 20 , (사직동)1층",051-506-4020
2714,서구청점,"부산광역시 중구 보수대로 16, 1층 (부평동 2가)",051-945-1003
2715,서면3호점,"부산광역시 부산진구 새싹로 5 , (부전동)",051-808-1316
2716,서면롯데점,"부산광역시 부산진구 가야대로784번길 11 , (부전동)1층",051-817-7733
2717,서면롯데호텔점,"부산광역시 부산진구 부전로66번길 4, 1층 ",051-803-6604
2718,서면일번가점,"부산광역시 부산진구 서면로 30, 1층 (부전동)",070-4102-0201
2719,서면점,"부산광역시 부산진구 중앙대로692번길 26 , (부전동)1층",051-819-5485
2720,센텀비스타점,"부산광역시 수영구 무학로63번길 142, 401동 108호(민락동 , 센텀비스타동원2차)",051-752-5060
2721,센텀재송점,"부산광역시 해운대구 해운대로76번길 44, 1층(재송동)",051-784-7474
2722,센텀점,"부산광역시 해운대구 센텀동로 123, B동 1층 (재송동 , 더샵센텀스타아파트)",051-781-0656
2723,수영구청점,"부산광역시 수영구 광남로48번길 5 , 1층(남천동)",051-611-5411
2724,안락sk점,"부산광역시 동래구 충렬대로459번길 33 , 1층(안락동)",051-522-4037
2725,안락점,"부산광역시 동래구 안락로 136-2 , 1층 (안락동)",051-526-1008
2726,연산점,"부산광역시 연제구 월드컵대로 75, 1층(연산동)",051-686-0201
2727,연산파크시티점,"부산광역시 연제구 신금로 25 , 1층 149호(연산동 ,노블레스스퀘어)",051-861-8288
2728,오산시티자이점,"경기도 오산시 부산중앙로 42 , 1층 108호 (부산동 , 오산시티자이 2차)",031-372-0427
2729,온천장점,"부산광역시 동래구 온천장로 52, 1층(온천동)",051-552-1120
2730,온천천점,"부산광역시 동래구 안남로 108, 1층 103호(안락동 , 화성코아)",051-531-5551
2731,용호점,부산광역시 남구 용호로 138,051-621-1309
2732,우암점,"부산광역시 남구 우암로154번길 44 , 1층 (우암동)",051-987-4845
2733,이마트연제점,"부산 연제구 연수로 89 (연산동, 신세계연제점E마트)",051-711-2510
2734,장전역점,"부산광역시 금정구 중앙대로 1719번길 29, 상가 11동 116호",051-513-3218
2735,좌동재래시장점,"부산광역시 해운대구 대천로 106번길 29, 1층 일부호(좌동)",051-704-2301
2736,주례보훈병원점,부산광역시 사상구 백양대로 438 ,051-311-5777
2737,주례삼선병원점,부산광역시 사상구 가야대로318번길 14,051-326-1188
2738,지사동점,"부산광역시 강서구 과학산단로 349, 1층",051-972-4666
2739,초량점,"부산광역시 동구 초량중로 94 , 1~2층 (초량동)",051-467-9868
2740,포레나점,"부산광역시 부산진구 초연로 6, 상가104호(포레나 부산초읍 아파트)",051-816-0035
2741,하단SK뷰점,"부산광역시 사하구 하신번영로 395, 1층 (하단동)",051-202-3870
2742,학장점,"부산광역시 사상구 대동로 103, 1층 102호(학장동 , 홍익빌딩)",051-322-9849
2743,해운대NC점,부산광역시 해운대구 해운대로 813,051-709-5725
2744,해운대미포점,"부산광역시 해운대구 달맞이길50번길 26, 1-2층(중동)",051-744-3303
2745,해운대시장점,"부산광역시 해운대구 중동1로 35 , 층(중동)",051-911-7675
2746,해운대중동이마트점,"부산광역시 해운대구 좌동순환로 505, 105호 일부(중동 , 센트럴메디타워)",051-746-1013
2747,해운대해변점,"부산광역시 해운대구 구남로 45 , 1층(중동)",051-731-1411
2748,허심청점,"부산광역시 동래구 온천장로 125, 1층",051-553-1735
2749,화명역점,"부산광역시 북구 금곡대로 287 , 104호 (화명동 , 삼한골든뷰)",051-361-2223
2750,화명점,"부산광역시 북구 화명신도시로 132, 1층 105호(화명동 , 위너스타워)",051-363-7882
2751,울산꽃바위점,"울산광역시 동구 화문로 63, 101호(방어동)",052-233-7449
2752,울산남창역점,"울산 울주군 온양읍 남창1길 25-1 (남창리, 인하우스)",052-238-7808
2753,울산남창점,울산 울주군 온양읍 연안2길 13 (대안리),052-237-5333
2754,울산달동사거리점,"울산 남구 중앙로 158 (달동, 쁘띠팔레드 시티)",052-258-2570
2755,울산대왕암공원점,"울산 동구 등대로 99 (일산동, 대왕암상가)",052-232-6217
2756,울산명촌점,"울산광역시 북구 명촌로 81 , 1층 (명촌동)",052-287-0205
2757,울산무거점,울산 남구 북부순환도로 11 (무거동),052-222-3999
2758,울산성남점,"울산광역시 중구 만남의거리 26 , 1층 (성남동)",052-244-7575
2759,울산송정점,"울산광역시 북구 박상진3로 55 , 상가2동 1층 203호(송정동)",052-291-3979
2760,울산업스퀘어점,울산 남구 화합로 185 (삼산동),052-990-5185
2761,울산옥동학원가점,울산 남구 문수로344번길 1 (옥동),052-260-6662
2762,울산온산점,"울산광역시 울주군 온산읍 덕남로 45 , 1층",052-238-0890
2763,울산천상점,울산 울주군 범서읍 대동길 28 (천상리),052-212-3198
2764,울산화봉점,"울산광역시 북구 화봉로 58, 지상1층 101호(연암동 , 신화프라자)",052-288-2777
2765,홈플러스울산점,"울산광역시 중구 번영로 475 , 층(복산동)",052-291-3356
2766,세종AK플라자점,"세종특별자치시 가름로 143, KT&G세종타워B 1층 7호(어진동)",044-960-6330
2767,세종고운남측점,"세종특별자치시 고운서길 7 (고운동, 골드프라자)",044-862-6510
2768,세종나성점,"세종특별자치시 나성북1로 12, 1층(나성동)",044-867-5582
2769,세종다정점,"세종특별자치시 다정중앙로 52 , 101호(다정동 , 페스티발2)",044-865-0788
2770,세종대평점,"세종특별자치시 한누리대로 2236, 상가동 판매시설-2동 1층 A145 ,A146호(대평동 , 해들마을 6단지 상가동) ",044-868-5554
2771,세종도담점,"세종특별자치시 보듬4로 9 , 카림애비뉴상가1동 1F-55, 56호(도담동 , 도램마을11단지) ",044-865-9957
2772,세종반곡점,세종특별자치시 한누리대로 1834 (반곡동),044-468-8188
2773,세종보람점,"세종특별자치시 한누리대로 2135 , 108호 (보람동 , 스타힐타워)",044-862-8350
2774,세종봉암점,세종특별자치시 연서면 당산로 345 (봉암리),044-272-1043
2775,세종새롬점,"세종특별자치시 새롬중앙로 51 , (새롬동, 에스월드빌딩)1층",044-864-2585
2776,세종소담점,"세종특별자치시 소담1로 12 , 109호 (소담동 , 지엘플렉스1)",044-864-1420
2777,세종아름점,"세종특별자치시 보듬3로 92, 2동 109호(아름동 ,해피라움)",044-868-7049
2778,세종어진점,"세종특별자치시 절재로 194 (어진동, 중앙타운)",044-868-2456
2779,세종종촌점,"세종특별자치시 도움1로 106, 1층(종촌동 , 메가시티)",044-868-9741
2780,세종집현점,세종특별자치시 남세종로 73 (집현동),044-865-2888
2781,세종첫마을점,"세종특별자치시 한누리대로 193 (나성동, 참미르빌딩), 119호",070-8287-2496
2782,세종해밀점,"세종특별자치시 해밀3로 32, 1층 (해밀동)",044-555-0351
2783,계양3동행정복지센터점,"인천 계양구 양지로 30 (동양동, 세종빌딩)",032-553-1003
2784,시청역점,서울 중구 세종대로 81 (태평로2가),02-757-0656
2785,여주점봉부영점,경기 여주시 세종로 369 (점봉동),031-8087-8300
2786,여주중앙점,"경기도 여주시 세종로 18 , 1층 (홍문동)",031-881-2907
2787,조치원역점,"세종특별자치시 조치원읍 조치원로 6-1 , 1층",044-864-1998
2788,조치원침산점,"세종특별자치시 조치원읍 행복길 25 , 1층",044-865-0103
2789,경남대점,경남 창원시 마산합포구 3.15대로 2-1 (해운동),055-221-1478
2790,경남사천점,"경상남도 사천시 사남면 조동길 38 , (월성리)1층 103호",055-855-2455
2791,거제아주점,경남 거제시 아주1로2길 30 (아주동),055-681-1002
2792,거제옥포e편한세상점,"경남 거제시 성산로 33 (옥포동, e편한세상 옥포아파트 1단지)",055-687-0077
2793,거제옥포대첩로점,"경남 거제시 옥포대첩로 45 (옥포동, 건웅데파트)",055-736-0178
2794,거제포로수용소유적공원점,"경남 거제시 계룡로 61 (고현동, 거제포로수용소유적공원)",055-633-8837
2795,거제포로수용소유적공원점,"경남 거제시 계룡로 61 (고현동, 거제포로수용소유적공원)",055-633-8837
2796,김해가야대역점,"경남 김해시 가야로30번길 13-13 (삼계동), 1층 106",055-322-8831
2797,김해롯데워터파크점,경남 김해시 장유로 555 (신문동),경남 김해시 장유로 555 (신문동)
2798,김해연지공원점,"경남 김해시 금관대로1368번길 12 (내동), 1층",055-337-7264
2799,남해미조점,"경남 남해군 미조면 미송로 63 (미조리, 천해마트)",055-867-2888
2800,남해상주점,"경남 남해군 상주면 남해대로 709 (상주리, 대성인테리어샤시)",055-862-3365
2801,동탄아너스빌점,"경기 화성시 동탄순환대로20길 69 (목동, 엔에이치에프경남아너스빌), 상가동 1층 107호",031-375-3111
2802,마산롯데캐슬골드점,"경남 창원시 마산회원구 양덕로 48 (양덕동, 창원롯데캐슬센텀골드)",055-255-4560
2803,마산회원점,경남 창원시 마산회원구 북성로 127 (회원동),055-222-1008
2804,부산신항다인팰리스점,"경남 창원시 진해구 신항2로 114 (용원동, 다인로얄팰리스 부산 신항2차)",055-715-1481
